"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Memory_Ants.nlogox"
"1 гипотеза"
"06/08/2026 21:11:23:379 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-40","40","-40","40"
"[run number]","use-memory?","evaporation-rate","diffusion-rate","more-food?","[step]","total-food-count","count turtles","[length my-memory] of turtles"
"2722","true","0","0","false","1000","213","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"2723","true","0","0","false","1000","215","0","[]"
"2724","true","0","0","false","1000","213","23","[0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2725","true","0","0","false","1000","214","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"2726","true","0","0","false","1000","213","0","[]"
"2728","true","0","0","false","1000","217","9","[0 0 0 0 0 0 0 0 0]"
"2729","true","0","0","false","1000","190","13","[15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2730","true","0","0","false","1000","216","9","[0 0 0 0 0 0 0 0 0]"
"2731","true","0","0","false","1000","208","12","[0 15 15 15 15 0 15 15 15 0 0 15]"
"2732","true","0","0","false","1000","188","15","[0 15 0 0 0 1 0 0 0 15 15 0 1 15 15]"
"2733","true","0","0","false","1000","205","17","[15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 0 15]"
"2734","true","0","0","false","1000","217","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2735","true","0","0","false","1000","214","10","[0 0 0 0 0 0 0 0 0 0]"
"2736","true","0","0","false","1000","206","8","[15 15 15 0 15 15 15 15]"
"2737","true","0","0","false","1000","213","23","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2738","true","0","0","false","1000","214","8","[0 0 0 0 0 0 0 0]"
"2739","true","0","0","false","1000","217","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2740","true","0","0","false","1000","213","10","[0 0 0 0 0 0 0 0 0 0]"
"2741","true","0","0","true","1000","402","42","[14 15 15 15 0 15 15 15 0 15 15 15 0 15 15 15 15 0 15 15 15 15 12 0 0 15 15 0 15 0 15 15 15 15 15 15 0 15 0 15 15 12]"
"2742","true","0","0","true","1000","435","42","[15 12 0 15 0 15 15 0 0 15 15 0 0 15 15 15 0 15 15 0 15 15 15 0 0 0 0 15 15 0 15 15 15 0 0 0 15 15 0 0 15 15]"
"2743","true","0","0","true","1000","415","34","[14 15 15 15 0 15 15 12 0 15 15 0 0 0 0 0 1 15 15 15 0 15 15 0 15 0 15 15 15 15 15 15 0 13]"
"2745","true","0","0","true","1000","422","46","[0 15 0 15 15 0 0 0 15 15 15 0 0 0 15 0 15 11 15 15 0 0 0 0 15 0 0 0 0 0 15 15 15 0 15 0 15 0 10 0 0 0 0 0 0 0]"
"2744","true","0","0","true","1000","366","36","[15 15 0 2 0 15 15 0 15 0 15 15 15 0 15 15 15 0 15 15 15 15 15 15 15 0 3 10 0 15 15 15 15 2 15 15]"
"2746","true","0","0","true","1000","407","39","[7 15 15 15 14 15 0 0 15 0 0 0 0 0 5 15 0 15 15 15 1 1 1 0 0 15 12 1 15 0 15 0 14 15 15 0 0 1 0]"
"2747","true","0","0","true","1000","411","39","[15 2 15 0 15 15 15 0 0 15 15 0 0 10 0 0 15 15 14 15 0 15 15 15 0 3 15 3 15 15 0 8 15 15 15 15 15 0 15]"
"2748","true","0","0","true","1000","420","44","[15 13 0 12 15 0 0 15 0 15 0 15 15 15 15 0 0 0 15 15 15 15 15 15 15 15 12 0 15 15 15 15 3 0 0 15 3 0 0 15 15 15 2 0]"
"2749","true","0","0","true","1000","413","42","[15 15 15 1 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 3 15 15 15 15 15 15 15 15 15 15 15 15 12 15 15 0 15 12 15 15 1 15]"
"2750","true","0","0","true","1000","402","39","[0 15 15 0 15 15 15 15 0 0 15 15 15 15 4 15 15 0 15 15 15 15 15 15 15 0 15 15 2 0 15 15 15 0 15 0 14 0 15]"
"2751","true","0","0","true","1000","418","45","[15 12 3 0 15 0 0 15 15 15 15 15 15 14 0 0 0 15 15 15 15 15 0 0 0 13 0 15 0 10 15 0 0 15 0 15 15 0 15 15 0 0 0 15 0]"
"2752","true","0","0","true","1000","435","44","[0 15 15 0 3 15 15 15 6 0 0 15 0 0 0 0 15 15 0 15 0 0 15 5 0 0 15 0 15 15 15 10 0 15 15 0 0 0 15 13 15 0 15 15]"
"2753","true","0","0","true","1000","385","39","[15 15 15 15 15 15 1 15 15 15 15 15 15 15 0 0 15 15 15 15 0 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 15]"
"2754","true","0","0","true","1000","409","31","[15 0 15 15 15 15 0 0 15 0 1 13 0 15 2 0 4 1 15 15 15 15 0 0 14 0 15 15 15 15 0]"
"2755","true","0","0","true","1000","418","41","[15 0 0 0 15 15 2 1 0 4 15 0 15 15 15 15 0 15 15 15 0 15 15 15 15 15 0 15 0 15 15 15 0 15 0 0 15 14 0 15 15]"
"2756","true","0","0","true","1000","417","39","[0 0 0 0 15 0 0 15 15 0 0 15 0 0 15 15 15 0 11 12 0 1 0 15 15 15 15 0 15 15 15 15 8 15 15 15 0 0 15]"
"2757","true","0","0","true","1000","411","42","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 0 15 15 15 15 15 0 15 15 15 15 15 15 0 15 11 15 15 15 0 15 15 15 15 15 15]"
"2759","true","0","0","true","1000","413","42","[0 0 15 15 0 0 1 0 0 15 15 0 15 15 0 15 15 15 0 15 15 15 0 3 15 15 0 0 15 8 15 15 0 15 15 15 15 0 15 0 0 15]"
"2758","true","0","0","true","1000","405","42","[15 15 0 15 1 0 0 15 15 0 15 0 15 0 15 0 15 2 0 15 15 15 0 1 15 15 0 0 15 0 0 0 15 15 3 15 15 13 12 0 15 15]"
"2760","true","0","0","true","1000","416","43","[15 15 15 15 0 15 15 15 15 0 15 0 15 15 15 15 15 15 15 15 15 15 0 15 15 0 15 0 0 15 15 15 15 15 12 0 15 15 15 15 15 15 15]"
"2761","true","0","50","false","1000","215","0","[]"
"2762","true","0","50","false","1000","213","5","[0 0 0 0 0]"
"2763","true","0","50","false","1000","213","9","[0 0 0 0 0 0 0 0 0]"
"2764","true","0","50","false","1000","210","0","[]"
"2765","true","0","50","false","1000","214","0","[]"
"2766","true","0","50","false","1000","214","0","[]"
"2767","true","0","50","false","1000","215","0","[]"
"2768","true","0","50","false","1000","213","19","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2769","true","0","50","false","1000","214","6","[0 0 0 0 0 0]"
"2770","true","0","50","false","1000","213","9","[0 0 0 0 0 0 0 0 0]"
"2772","true","0","50","false","1000","215","0","[]"
"2771","true","0","50","false","1000","215","5","[0 0 0 0 0]"
"2773","true","0","50","false","1000","215","0","[]"
"2774","true","0","50","false","1000","213","0","[]"
"2775","true","0","50","false","1000","211","5","[0 0 0 0 0]"
"2776","true","0","50","false","1000","215","4","[0 0 0 0]"
"2777","true","0","50","false","1000","213","0","[]"
"2778","true","0","50","false","1000","215","6","[0 0 0 0 0 0]"
"2779","true","0","50","false","1000","216","0","[]"
"2780","true","0","50","false","1000","214","0","[]"
"2727","true","0","0","false","1000","215","11","[0 0 0 0 0 0 0 0 0 0 0]"
"2781","true","0","50","true","1000","439","43","[0 0 0 0 0 0 0 0 15 0 0 0 15 0 0 15 0 15 15 0 15 0 0 0 0 11 0 12 0 15 0 15 0 0 0 0 0 15 0 0 0 0 0]"
"2782","true","0","50","true","1000","438","43","[15 0 0 0 0 15 0 0 0 0 0 15 0 0 0 0 0 0 0 15 0 0 0 0 0 15 0 15 15 0 15 0 0 15 0 0 15 0 0 1 0 0 0]"
"2783","true","0","50","true","1000","412","32","[15 0 0 15 1 0 0 0 15 0 11 15 15 15 0 15 15 0 15 0 15 15 0 15 15 15 3 15 15 0 0 0]"
"2784","true","0","50","true","1000","427","41","[0 0 0 0 0 0 0 0 15 0 15 15 0 0 0 15 0 15 15 15 0 1 0 0 0 0 0 15 0 0 0 0 0 0 0 15 0 0 15 0 11]"
"2785","true","0","50","true","1000","437","45","[0 0 15 0 0 15 0 0 0 3 0 15 0 15 0 0 0 0 15 0 0 1 0 0 0 0 0 0 0 15 15 0 0 0 0 15 3 15 0 0 0 0 15 0 0]"
"2787","true","0","50","true","1000","436","39","[15 0 0 15 0 15 0 0 0 0 0 15 0 15 0 0 15 0 0 15 0 0 15 15 15 15 15 0 1 8 0 0 0 0 15 0 0 0 0]"
"2788","true","0","50","true","1000","435","46","[0 15 0 0 13 0 0 0 3 0 0 0 0 15 15 0 0 0 0 0 15 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 15 0 12 15 0]"
"2789","true","0","50","true","1000","432","37","[0 0 15 12 0 0 15 15 0 0 15 0 15 15 0 0 15 15 0 0 0 15 0 0 15 0 15 15 10 15 15 0 0 0 15 0 0]"
"2790","true","0","50","true","1000","421","38","[15 0 0 15 15 0 15 0 14 0 15 0 0 15 8 15 11 0 15 15 15 15 0 15 0 15 0 0 15 3 0 15 0 15 0 15 0 15]"
"2791","true","0","50","true","1000","437","42","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 15 0 0 0 0 0 15 0 0 0 15 0 0 0 0 0 15 0 0 0 0 0 15]"
"2792","true","0","50","true","1000","434","37","[0 15 15 15 15 0 0 0 2 15 0 0 0 15 15 0 0 0 0 0 0 0 15 15 0 11 15 15 15 0 15 15 0 0 15 15 15]"
"2793","true","0","50","true","1000","438","47","[15 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 15 0 0 0 15 0 0 0 0 0 15 0 0 0 15 15 0 15 0 0 0 0 0 15 0 0 0 15 0 0 0]"
"2794","true","0","50","true","1000","438","48","[0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 15 0 15 0 15 0 0 0 15 0 0 12 0 0 0 15 0 0 0 0]"
"2795","true","0","50","true","1000","434","42","[0 0 0 0 0 0 15 0 0 0 0 15 0 0 15 15 0 0 15 15 15 0 0 0 15 0 15 0 15 11 15 0 15 15 15 0 0 0 0 3 15 0]"
"2796","true","0","50","true","1000","438","48","[10 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 15]"
"2797","true","0","50","true","1000","439","46","[0 0 0 0 0 0 0 0 12 15 0 0 0 0 0 15 0 0 0 0 0 0 0 15 0 0 0 0 0 15 0 0 0 0 0 15 0 0 0 0 0 0 15 0 0 0]"
"2798","true","0","50","true","1000","434","47","[15 15 0 0 0 15 0 12 0 0 15 0 5 0 15 15 0 0 0 0 0 0 15 0 0 15 0 0 15 15 0 0 15 0 15 0 0 0 0 15 0 0 0 15 15 15 15]"
"2799","true","0","50","true","1000","439","38","[0 15 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 15 0 15 15 0 15 0 0 0 0 0 0]"
"2800","true","0","50","true","1000","437","43","[15 0 15 0 10 15 0 0 0 0 0 15 15 15 0 0 0 15 15 0 7 0 0 0 0 0 0 15 0 15 0 0 0 15 0 15 0 0 0 0 0 0 15]"
"2801","true","0","50","false","1000","215","0","[]"
"2802","true","0","50","false","1000","210","10","[0 0 0 0 0 0 0 0 0 0]"
"2803","true","0","50","false","1000","216","0","[]"
"2804","true","0","50","false","1000","217","7","[0 0 0 0 0 0 0]"
"2805","true","0","50","false","1000","213","0","[]"
"2806","true","0","50","false","1000","215","0","[]"
"2807","true","0","50","false","1000","213","0","[]"
"2808","true","0","50","false","1000","216","0","[]"
"2809","true","0","50","false","1000","212","0","[]"
"2810","true","0","50","false","1000","209","10","[15 0 0 15 15 15 15 15 15 15]"
"2811","true","0","50","false","1000","216","4","[0 0 0 0]"
"2812","true","0","50","false","1000","211","0","[]"
"2813","true","0","50","false","1000","216","0","[]"
"2814","true","0","50","false","1000","214","1","[0]"
"2815","true","0","50","false","1000","216","0","[]"
"2816","true","0","50","false","1000","215","0","[]"
"2817","true","0","50","false","1000","215","0","[]"
"2818","true","0","50","false","1000","214","2","[0 0]"
"2819","true","0","50","false","1000","214","11","[0 0 0 0 0 0 0 0 0 0 0]"
"2820","true","0","50","false","1000","206","7","[15 15 15 15 15 15 15]"
"2822","true","0","50","true","1000","436","41","[0 0 1 0 0 0 0 0 0 0 0 0 15 0 0 0 0 15 0 15 0 0 0 0 0 0 0 0 0 15 0 15 0 0 11 0 0 0 0 0 0]"
"2821","true","0","50","true","1000","439","47","[15 0 15 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 10 0 0 0 15 0 0 0 0 0 0 14 0 0 0 0 0 0 15]"
"2823","true","0","50","true","1000","428","37","[15 0 0 0 15 0 15 0 0 0 15 0 0 0 0 4 15 0 0 0 1 15 15 0 0 0 0 0 0 15 0 15 0 0 15 0 15]"
"2824","true","0","50","true","1000","405","32","[15 0 12 4 0 0 5 0 0 0 12 0 0 15 0 0 0 0 15 0 0 0 0 0 0 0 15 0 0 5 3 15]"
"2825","true","0","50","true","1000","439","48","[0 0 10 0 10 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 15 15 0 0 0 15 15 0 0 0 0 0 0]"
"2826","true","0","50","true","1000","435","43","[0 15 0 0 0 15 0 11 0 15 0 0 0 9 0 0 0 15 0 0 0 0 15 0 15 0 15 0 0 0 0 0 0 15 0 15 15 0 0 15 1 15 0]"
"2827","true","0","50","true","1000","436","35","[3 15 7 3 15 0 15 0 15 0 0 15 15 15 0 0 0 15 15 0 15 15 0 15 15 0 0 0 0 15 15 15 15 8 15]"
"2828","true","0","50","true","1000","434","44","[15 0 0 15 0 0 15 0 0 15 0 0 0 0 0 0 0 15 15 0 15 0 15 0 0 0 15 15 0 0 0 0 15 15 15 0 15 11 4 0 0 0 0 0]"
"2829","true","0","50","true","1000","439","48","[15 0 0 15 0 0 0 0 0 0 0 0 15 0 0 0 0 15 15 0 0 0 0 15 0 0 15 0 0 0 0 0 0 0 0 15 0 0 0 0 0 15 15 0 15 0 0 15]"
"2830","true","0","50","true","1000","439","47","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0]"
"2786","true","0","50","true","1000","425","38","[15 11 15 0 0 0 15 15 15 1 0 0 15 15 15 15 0 0 15 15 15 3 12 0 0 15 15 0 0 15 15 15 15 0 15 0 0 0]"
"2831","true","0","50","true","1000","414","27","[15 15 15 15 0 15 15 0 15 15 15 15 0 15 15 15 15 8 15 15 15 15 15 0 15 15 15]"
"2832","true","0","50","true","1000","437","43","[0 0 0 0 15 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 15 0 0 15 15 0 0 0 0 0 0 0 0 0 0 0 15 0 15 11 0]"
"2833","true","0","50","true","1000","408","36","[15 0 15 15 6 15 1 3 0 15 2 0 15 0 0 0 15 15 0 15 15 15 0 15 15 0 0 15 0 15 0 15 0 15 15 0]"
"2834","true","0","50","true","1000","437","44","[0 0 15 0 0 0 15 15 15 0 15 0 0 0 0 0 0 0 5 0 15 0 0 0 15 0 11 0 0 0 0 0 0 15 0 0 15 0 0 0 0 0 0 0]"
"2835","true","0","50","true","1000","439","42","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2837","true","0","50","true","1000","437","49","[0 0 3 0 0 0 0 0 0 0 15 0 15 0 0 0 0 0 0 0 0 0 15 11 0 15 0 0 0 0 0 0 0 0 0 15 0 0 0 0 15 0 0 0 0 0 0 0 0]"
"2838","true","0","50","true","1000","439","44","[0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 15 0]"
"2839","true","0","50","true","1000","439","50","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2840","true","0","50","true","1000","439","44","[0 0 0 0 0 0 0 0 15 15 0 0 0 15 0 15 15 14 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 15 0 0 0]"
"2841","true","0","50","false","1000","213","0","[]"
"2842","true","0","50","false","1000","216","0","[]"
"2843","true","0","50","false","1000","214","10","[0 0 0 0 0 0 0 0 0 0]"
"2844","true","0","50","false","1000","213","0","[]"
"2845","true","0","50","false","1000","212","5","[0 0 0 0 0]"
"2846","true","0","50","false","1000","217","0","[]"
"2847","true","0","50","false","1000","214","0","[]"
"2848","true","0","50","false","1000","215","1","[0]"
"2849","true","0","50","false","1000","214","10","[0 0 0 0 0 0 0 0 0 0]"
"2850","true","0","50","false","1000","215","10","[0 0 0 15 0 15 0 0 0 0]"
"2851","true","0","50","false","1000","212","3","[0 0 0]"
"2852","true","0","50","false","1000","214","0","[]"
"2853","true","0","50","false","1000","215","0","[]"
"2854","true","0","50","false","1000","214","5","[0 0 0 0 0]"
"2855","true","0","50","false","1000","214","0","[]"
"2856","true","0","50","false","1000","216","0","[]"
"2857","true","0","50","false","1000","214","0","[]"
"2858","true","0","50","false","1000","214","0","[]"
"2859","true","0","50","false","1000","216","0","[]"
"2860","true","0","50","false","1000","212","10","[0 0 0 0 0 0 0 0 0 0]"
"2861","true","0","50","true","1000","420","40","[0 15 10 0 15 0 15 15 15 0 0 15 0 0 15 0 15 15 8 0 0 15 15 15 1 15 0 2 15 15 15 15 15 15 0 15 0 0 15 11]"
"2862","true","0","50","true","1000","434","45","[15 15 0 0 15 0 0 15 0 15 0 0 1 15 0 15 15 0 0 0 13 0 0 15 0 0 15 0 15 0 0 0 0 15 0 0 0 0 0 15 15 0 0 0 11]"
"2863","true","0","50","true","1000","439","49","[0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 15 0 0 11 0]"
"2864","true","0","50","true","1000","425","38","[14 0 15 0 0 15 0 0 15 15 0 0 0 10 0 15 0 0 15 0 0 0 0 0 0 0 0 15 0 15 0 15 0 0 0 0 0 0]"
"2865","true","0","50","true","1000","433","39","[0 0 0 0 1 0 15 15 0 0 0 0 0 0 0 15 0 15 15 15 0 0 0 0 0 15 4 10 15 0 0 15 0 0 0 15 15 15 15]"
"2866","true","0","50","true","1000","424","39","[15 0 15 15 0 15 0 0 0 0 0 12 15 15 0 15 0 15 15 0 15 0 0 15 0 15 15 15 15 15 0 15 0 0 0 15 1 15 1]"
"2867","true","0","50","true","1000","437","44","[0 0 0 15 15 11 0 15 11 0 15 0 0 0 15 0 0 0 0 15 0 15 15 0 0 15 0 15 15 0 0 0 0 0 0 15 0 15 15 0 0 0 15 0]"
"2868","true","0","50","true","1000","436","47","[5 15 0 15 0 15 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 15 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 15 13 0 0 0]"
"2869","true","0","50","true","1000","426","38","[0 0 0 8 0 0 13 15 0 15 0 0 0 0 15 14 0 13 0 0 0 0 0 15 11 0 15 0 13 0 0 0 0 15 0 0 0 0]"
"2870","true","0","50","true","1000","424","42","[15 15 15 0 0 15 12 15 0 15 15 15 0 15 15 0 0 15 15 0 15 0 0 0 0 15 15 0 0 0 15 0 0 0 7 0 0 15 0 15 0 0]"
"2871","true","0","50","true","1000","425","36","[0 15 6 15 15 15 15 15 15 15 15 15 15 1 0 6 15 0 0 15 0 0 15 15 0 15 15 5 15 0 15 15 2 15 0 1]"
"2872","true","0","50","true","1000","436","43","[15 0 15 0 0 15 0 0 0 0 0 15 0 15 15 12 0 15 15 15 0 0 15 0 15 15 15 15 0 15 0 15 0 0 15 10 0 0 15 15 14 0 15]"
"2873","true","0","50","true","1000","435","42","[15 15 0 0 15 15 0 0 0 15 15 15 15 0 0 0 0 0 0 0 0 15 0 0 0 0 0 15 0 15 15 0 0 0 0 0 0 15 15 0 15 15]"
"2874","true","0","50","true","1000","438","44","[0 0 0 0 0 15 0 0 15 0 0 15 0 0 0 0 0 0 0 0 0 0 0 10 0 15 0 15 0 15 0 0 0 0 0 5 0 0 0 0 0 0 0 0]"
"2875","true","0","50","true","1000","439","48","[15 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 15 0 0 0 0 0 0 14 0 0 0 0 0 15 0 15 0 0 15 0 15 0 15 0 0 12 0 0 0]"
"2877","true","0","50","true","1000","430","38","[0 0 0 15 0 15 15 15 3 15 4 10 0 0 15 0 3 0 0 15 10 0 0 0 15 0 15 0 15 0 0 0 15 0 0 0 0 0]"
"2876","true","0","50","true","1000","414","27","[15 15 0 15 15 15 15 15 0 15 15 15 0 15 11 0 15 0 15 15 15 15 15 5 15 15 15]"
"2878","true","0","50","true","1000","428","33","[15 10 15 15 15 12 0 0 15 15 0 15 0 15 10 15 15 15 0 15 15 0 15 15 0 15 15 15 0 15 0 15 15]"
"2879","true","0","50","true","1000","432","42","[15 0 0 0 15 15 15 0 11 15 0 15 0 0 0 0 15 0 0 0 12 15 15 0 0 0 0 15 0 15 0 15 0 5 15 0 15 0 0 0 15 0]"
"2881","true","10","50","false","1000","169","3","[15 15 15]"
"2880","true","0","50","true","1000","438","46","[0 0 15 0 0 0 15 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 15 0 0 15 11 1 15 0 0 0 0 0 0 0 15 0 0 0 0]"
"2882","true","10","50","false","1000","212","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"2836","true","0","50","true","1000","428","46","[0 0 0 11 0 0 15 2 0 15 0 15 0 0 3 0 0 0 15 0 15 0 0 0 0 0 15 0 15 0 0 0 0 0 12 0 0 0 0 0 15 0 0 15 0 0]"
"2883","true","10","50","false","1000","205","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2884","true","10","50","false","1000","214","0","[]"
"2885","true","10","50","false","1000","212","10","[0 0 0 0 0 0 0 0 0 0]"
"2886","true","10","50","false","1000","210","0","[]"
"2887","true","10","50","false","1000","211","8","[15 15 15 15 15 15 15 15]"
"2889","true","10","50","false","1000","214","11","[0 0 15 0 15 15 0 15 15 15 0]"
"2890","true","10","50","false","1000","211","10","[15 15 15 15 15 15 15 15 15 15]"
"2891","true","10","50","false","1000","214","11","[0 0 0 0 0 0 0 0 0 0 0]"
"2892","true","10","50","false","1000","198","16","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2893","true","10","50","false","1000","213","8","[15 0 15 0 0 15 0 0]"
"2894","true","10","50","false","1000","215","0","[]"
"2895","true","10","50","false","1000","194","6","[15 15 15 15 15 15]"
"2896","true","10","50","false","1000","212","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2897","true","10","50","false","1000","175","5","[15 15 15 15 15]"
"2898","true","10","50","false","1000","210","0","[]"
"2899","true","10","50","false","1000","211","12","[0 15 15 15 15 0 15 15 0 0 0 0]"
"2900","true","10","50","false","1000","198","7","[15 15 15 15 15 15 15]"
"2901","true","10","50","true","1000","301","19","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2902","true","10","50","true","1000","325","30","[0 15 15 0 15 2 0 0 15 0 15 0 15 0 0 0 15 1 15 0 0 0 0 0 15 15 0 15 2 15]"
"2903","true","10","50","true","1000","297","26","[15 15 15 15 0 15 0 0 0 15 15 1 0 15 0 15 0 0 0 0 1 0 0 2 1 0]"
"2904","true","10","50","true","1000","302","24","[15 2 14 15 15 1 15 15 3 1 0 0 15 15 0 15 0 15 0 1 15 0 3 0]"
"2905","true","10","50","true","1000","354","30","[15 15 0 0 0 0 0 0 15 15 15 0 15 15 15 0 15 0 15 15 0 0 15 9 0 15 15 15 0 0]"
"2906","true","10","50","true","1000","276","21","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2907","true","10","50","true","1000","345","29","[15 0 0 0 0 0 15 15 0 0 0 0 15 0 15 0 15 5 0 0 0 1 15 15 0 0 15 0 3]"
"2908","true","10","50","true","1000","333","21","[15 1 15 15 15 1 15 0 15 15 1 15 0 15 15 1 15 15 15 15 0]"
"2909","true","10","50","true","1000","342","26","[0 0 0 0 0 15 0 0 0 15 0 0 15 0 15 15 15 15 15 15 15 0 15 0 15 0]"
"2910","true","10","50","true","1000","260","20","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2911","true","10","50","true","1000","361","31","[15 15 15 0 15 15 15 15 1 15 15 15 15 0 1 0 0 0 0 1 0 0 15 15 15 0 15 15 15 1 15]"
"2912","true","10","50","true","1000","366","33","[15 15 0 0 15 15 15 15 0 0 15 0 15 15 15 15 0 15 15 0 15 15 0 0 15 0 15 15 0 15 15 15 15]"
"2913","true","10","50","true","1000","250","12","[15 15 15 15 15 15 15 15 15 15 15 15]"
"2914","true","10","50","true","1000","318","24","[0 0 0 0 0 0 15 0 15 15 1 15 15 15 15 15 0 0 15 0 15 15 0 15]"
"2915","true","10","50","true","1000","268","22","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2916","true","10","50","true","1000","289","18","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2917","true","10","50","true","1000","366","29","[0 15 15 0 15 15 0 1 0 15 0 0 0 0 15 0 0 0 15 15 0 0 0 15 0 0 15 15 15]"
"2918","true","10","50","true","1000","315","25","[0 1 15 15 0 0 15 0 0 15 0 0 0 2 0 15 0 0 15 2 0 15 15 15 15]"
"2919","true","10","50","true","1000","341","20","[0 0 15 15 0 15 15 15 15 0 15 0 15 0 15 15 15 0 0 15]"
"2920","true","10","50","true","1000","279","17","[15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15]"
"2921","true","10","50","false","1000","187","6","[15 15 15 15 15 15]"
"2922","true","10","50","false","1000","211","2","[0 0]"
"2923","true","10","50","false","1000","213","6","[0 0 0 0 0 0]"
"2924","true","10","50","false","1000","214","11","[15 15 15 15 0 15 15 15 15 0 15]"
"2925","true","10","50","false","1000","215","0","[]"
"2926","true","10","50","false","1000","211","9","[0 0 0 0 0 0 0 0 0]"
"2927","true","10","50","false","1000","211","5","[0 0 0 0 0]"
"2928","true","10","50","false","1000","214","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2930","true","10","50","false","1000","199","7","[15 15 15 15 15 15 15]"
"2929","true","10","50","false","1000","215","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"2931","true","10","50","false","1000","211","8","[15 15 15 15 15 0 0 0]"
"2932","true","10","50","false","1000","210","10","[0 0 0 0 0 0 0 0 0 0]"
"2933","true","10","50","false","1000","202","9","[15 0 0 15 15 15 15 0 15]"
"2934","true","10","50","false","1000","214","0","[]"
"2935","true","10","50","false","1000","214","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"2936","true","10","50","false","1000","213","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"2937","true","10","50","false","1000","215","6","[0 0 0 0 0 0]"
"2938","true","10","50","false","1000","214","0","[]"
"2939","true","10","50","false","1000","178","11","[15 15 15 15 15 15 15 15 15 15 15]"
